month,product,sales_amount
2024-06,Product_A,6967.64
2024-02,Product_E,1978.62
2024-07,Product_E,4902.21
2024-02,Product_B,9238.43
2024-04,Product_B,2542.05
2024-05,Product_B,7742.06
2024-06,Product_D,8078.33
2024-06,Product_A,4360.2
2024-08,Product_D,3928.03
2024-07,Product_D,2695.72
2024-01,Product_C,9260.67
2024-01,Product_D,8718.96
2024-09,Product_E,1346.71
2024-07,Product_D,3120.43
2024-04,Product_E,4713.48
2024-02,Product_B,4504.66
2024-08,Product_C,6401.65
2024-06,Product_A,1950.57
2024-07,Product_B,5295.02
2024-03,Product_E,7368.6
2024-03,Product_B,7470.33
2024-07,Product_C,2916.27
2024-04,Product_A,3505.08
2024-04,Product_E,5669.01
2024-05,Product_B,9686.55
2024-08,Product_B,4845.69
2024-01,Product_B,1453.39
2024-06,Product_D,9094.43
2024-05,Product_E,7234.35
2024-01,Product_A,2611.86
2024-02,Product_B,6761.89
2024-07,Product_A,7999.29
2024-03,Product_A,1230.34
2024-05,Product_C,3758.84
2024-04,Product_D,5080.61
2024-04,Product_D,7162.92
2024-08,Product_C,6912.83
2024-07,Product_B,9164.85
2024-04,Product_C,3563.2
2024-05,Product_D,4207.72
2024-04,Product_E,9768.86
2024-03,Product_A,9628.03
2024-06,Product_D,6832.14
2024-03,Product_E,6439.73
2024-08,Product_D,5544.01
2024-01,Product_E,2556.12
2024-08,Product_C,2416.57
2024-05,Product_B,1492.48
2024-08,Product_E,7817.55
2024-05,Product_E,7741.07
2024-05,Product_A,6550.17
2024-05,Product_B,2093.98
2024-08,Product_D,9385.56
2024-02,Product_B,5933.75
2024-06,Product_B,6277.03
2024-06,Product_C,6177.0
2024-07,Product_B,1395.89
2024-04,Product_A,9805.98
2024-04,Product_B,3470.98
2024-02,Product_E,4791.14
2024-07,Product_E,3140.77
2024-01,Product_C,5381.61
2024-02,Product_E,9414.35
2024-02,Product_B,9017.48
2024-03,Product_D,4625.44
2024-02,Product_D,8471.16
2024-01,Product_E,2694.24
2024-01,Product_B,3966.72
2024-06,Product_C,3819.93
2024-02,Product_D,1344.31
2024-08,Product_D,5003.3
2024-08,Product_D,4865.71
2024-02,Product_B,3031.11
2024-08,Product_E,8546.45
2024-06,Product_E,1043.06
2024-03,Product_B,1555.4
2024-06,Product_B,7330.84
2024-06,Product_E,4479.92
2024-02,Product_D,5859.42
2024-07,Product_C,7774.45
2024-06,Product_E,6163.82
2024-04,Product_E,7083.69
2024-07,Product_D,1810.98
2024-08,Product_A,3026.61
2024-07,Product_D,1114.84
2024-07,Product_C,8230.13
2024-01,Product_A,5846.46
2024-06,Product_A,9808.93
2024-06,Product_A,7239.67
2024-05,Product_E,5086.59
2024-05,Product_A,6642.55
2024-07,Product_A,3764.91
2024-06,Product_C,8409.99
2024-06,Product_D,7790.07
2024-01,Product_C,4932.07
2024-03,Product_C,5264.74
2024-08,Product_A,9096.29
2024-06,Product_B,6588.67
2024-03,Product_D,4386.87
2024-02,Product_D,7810.83
2024-03,Product_C,8076.26
2024-07,Product_A,7670.36
2024-04,Product_E,9974.11
2024-09,Product_E,9709.57
2024-01,Product_B,2928.75
2024-04,Product_B,7291.82
2024-02,Product_C,5857.43
2024-07,Product_A,9132.95
2024-09,Product_A,1824.57
2024-05,Product_E,3936.75
2024-08,Product_D,7177.1
2024-03,Product_D,1724.32
2024-06,Product_A,2406.03
2024-08,Product_B,1887.89
2024-08,Product_B,6170.98
2024-01,Product_A,4586.53
2024-04,Product_D,2434.34
2024-01,Product_C,2904.79
2024-05,Product_D,7250.1
2024-01,Product_E,7135.49
2024-05,Product_C,4797.74
2024-06,Product_C,3740.03
2024-02,Product_C,3604.02
2024-02,Product_C,3555.65
2024-03,Product_D,7946.68
2024-07,Product_E,7608.99
2024-07,Product_C,2823.74
2024-07,Product_C,2825.74
2024-06,Product_B,4255.15
2024-07,Product_E,7272.84
2024-06,Product_D,9205.04
2024-08,Product_D,8160.95
2024-04,Product_E,3010.27
2024-01,Product_D,5600.48
2024-07,Product_E,9189.51
2024-05,Product_A,2144.32
2024-05,Product_D,6421.14
2024-06,Product_C,4427.87
2024-04,Product_B,6344.41
2024-02,Product_A,4239.13
2024-01,Product_B,3556.12
2024-06,Product_C,3972.73
2024-01,Product_D,9448.03
2024-01,Product_C,5880.52
2024-07,Product_C,2211.85
2024-02,Product_B,5175.39
2024-04,Product_E,5845.75
2024-08,Product_C,7105.12
2024-03,Product_B,6540.13
2024-05,Product_C,4907.62
2024-07,Product_E,9285.3
2024-04,Product_E,7386.76
2024-03,Product_C,3655.12
2024-06,Product_E,9230.17
2024-04,Product_B,2854.76
2024-03,Product_E,4424.71
2024-06,Product_E,8053.35
2024-07,Product_A,4423.66
2024-06,Product_A,6904.26
2024-01,Product_B,8824.97
2024-07,Product_A,1584.92
2024-02,Product_E,7067.11
2024-01,Product_A,7371.49
2024-06,Product_C,8890.91
2024-04,Product_A,7147.79
2024-08,Product_E,6840.43
2024-03,Product_C,9763.55
2024-03,Product_C,6320.93
2024-05,Product_E,3182.11
2024-02,Product_E,2565.94
2024-01,Product_D,4500.15
2024-06,Product_A,8374.18
2024-07,Product_A,7752.31
2024-05,Product_B,9144.94
2024-01,Product_B,6873.83
2024-04,Product_E,9393.16
2024-03,Product_D,7301.42
2024-06,Product_E,8736.26
2024-04,Product_B,9111.68
2024-08,Product_C,1406.87
2024-08,Product_C,4689.23
2024-02,Product_D,7285.41
2024-09,Product_C,7715.46
2024-01,Product_D,8476.27
2024-04,Product_E,8885.01
2024-03,Product_C,5913.24
2024-03,Product_A,8148.49
2024-03,Product_B,7789.96
2024-06,Product_D,2576.65
2024-04,Product_D,6538.61
2024-04,Product_C,4233.19
2024-08,Product_C,2847.14
2024-06,Product_B,8933.04
2024-03,Product_C,3965.04
2024-02,Product_C,1695.95
2024-06,Product_C,7607.07
2024-08,Product_A,1503.6
2024-08,Product_D,1602.17
2024-07,Product_D,7444.34
2024-02,Product_A,2722.2
2024-01,Product_C,5794.02
2024-06,Product_C,8335.48
2024-02,Product_C,4776.18
2024-02,Product_C,4273.96
2024-01,Product_A,5977.05
2024-06,Product_E,4063.52
2024-03,Product_C,3280.06
2024-06,Product_E,5294.77
2024-01,Product_E,5093.5
2024-03,Product_B,8126.81
2024-08,Product_A,2970.44
2024-09,Product_A,8585.94
2024-04,Product_D,6779.71
2024-05,Product_C,3837.56
2024-01,Product_A,6463.62
2024-06,Product_E,1234.93
2024-01,Product_B,9617.45
2024-06,Product_A,2178.76
2024-05,Product_B,4814.29
2024-09,Product_E,4927.21
2024-04,Product_B,5979.72
2024-04,Product_C,4543.91
2024-08,Product_E,3341.9
2024-06,Product_E,7991.48
2024-01,Product_A,4541.24
2024-08,Product_B,3234.24
2024-06,Product_E,1495.79
2024-05,Product_D,7880.73
2024-05,Product_B,4055.47
2024-03,Product_D,3172.76
2024-03,Product_C,1153.42
2024-08,Product_C,7468.79
2024-07,Product_E,4814.17
2024-04,Product_C,8784.17
2024-07,Product_A,3453.83
2024-07,Product_E,5064.64
2024-07,Product_A,9016.84
2024-04,Product_E,9765.24
2024-01,Product_B,6918.1
2024-04,Product_B,2695.81
2024-01,Product_D,5063.28
2024-07,Product_D,2686.61
2024-07,Product_E,2422.78
2024-02,Product_A,9385.44
2024-01,Product_A,6454.46
2024-08,Product_E,1442.15
2024-08,Product_B,5360.88
2024-04,Product_D,9742.89
2024-01,Product_D,6339.32
2024-05,Product_D,4568.22
2024-06,Product_D,9541.85
2024-01,Product_B,2363.1
2024-05,Product_E,1707.34
2024-06,Product_A,2082.72
2024-07,Product_E,9747.09
2024-07,Product_A,9626.69
2024-01,Product_A,6948.39
2024-06,Product_C,2554.98
2024-02,Product_E,3895.76
2024-03,Product_E,2451.46
2024-01,Product_E,4464.33
2024-05,Product_B,3129.63
2024-04,Product_A,1399.79
2024-04,Product_D,3580.03
2024-06,Product_D,5378.95
2024-07,Product_D,7996.11
2024-09,Product_C,9015.98
2024-04,Product_A,2549.86
2024-06,Product_A,3296.81
2024-01,Product_D,6282.85
2024-06,Product_E,2565.44
2024-02,Product_A,8848.33
2024-07,Product_A,4804.63
2024-06,Product_E,1060.41
2024-05,Product_E,4514.96
2024-05,Product_B,9449.3
2024-03,Product_D,3736.35
2024-05,Product_B,7643.48
2024-03,Product_A,2855.98
2024-01,Product_C,7086.74
2024-07,Product_A,9329.4
2024-02,Product_E,8604.42
2024-05,Product_D,9420.88
2024-01,Product_A,5040.67
2024-07,Product_C,3727.52
2024-05,Product_B,9585.97
2024-04,Product_E,5411.99
2024-08,Product_B,3534.54
2024-06,Product_B,1893.11
2024-03,Product_E,6434.55
2024-02,Product_A,6857.36
2024-01,Product_E,9531.75
2024-08,Product_E,3999.4
2024-04,Product_E,9107.95
2024-02,Product_B,4827.04
2024-01,Product_B,2662.16
2024-02,Product_E,4361.93
2024-06,Product_D,4958.71
2024-03,Product_D,5364.58
2024-07,Product_C,7972.68
2024-03,Product_A,8391.06
2024-06,Product_A,8067.67
2024-04,Product_E,8599.05
2024-01,Product_C,5152.98
2024-08,Product_B,1002.68
2024-01,Product_D,3743.09
2024-02,Product_E,2847.89
2024-02,Product_E,9432.11
2024-05,Product_B,9811.15
2024-01,Product_E,8036.19
2024-04,Product_A,1048.64
2024-02,Product_B,9961.89
2024-03,Product_E,7383.02
2024-05,Product_D,9420.41
2024-07,Product_B,1363.61
2024-07,Product_C,2913.21
2024-04,Product_B,8530.03
2024-06,Product_C,6160.92
2024-03,Product_C,7140.98
2024-08,Product_B,3502.11
2024-06,Product_E,7810.05
2024-04,Product_B,2498.12
2024-02,Product_A,7487.42
2024-03,Product_A,8833.68
2024-01,Product_A,9195.08
2024-01,Product_A,7614.97
2024-06,Product_A,7697.99
2024-04,Product_A,3382.17
2024-03,Product_C,9056.47
2024-02,Product_B,9023.11
2024-04,Product_E,5649.21
2024-04,Product_B,1309.7
2024-03,Product_D,3809.55
2024-05,Product_E,2656.03
2024-07,Product_B,6605.1
2024-05,Product_E,7347.73
2024-08,Product_C,6053.58
2024-06,Product_C,6695.98
2024-04,Product_E,5023.3
2024-07,Product_C,1113.64
2024-05,Product_B,9173.24
2024-03,Product_E,4008.38
2024-05,Product_B,4197.01
2024-02,Product_A,6054.29
2024-01,Product_B,7237.76
2024-06,Product_C,2867.65
2024-04,Product_B,9051.42
2024-03,Product_B,6844.11
2024-03,Product_D,3746.69
2024-08,Product_D,5296.6
2024-08,Product_C,5451.39
2024-01,Product_E,5817.42
2024-03,Product_B,6390.56
2024-01,Product_A,8734.42
2024-02,Product_E,4853.18
2024-05,Product_B,9550.56
2024-01,Product_D,1004.6
2024-03,Product_D,5888.85
2024-07,Product_B,1572.3
2024-06,Product_B,4065.8
2024-06,Product_B,8220.69
2024-04,Product_D,5362.75
2024-01,Product_E,9593.06
2024-05,Product_E,1508.62
2024-05,Product_A,7202.29
2024-05,Product_D,3822.55
2024-02,Product_D,5234.81
2024-03,Product_B,5681.78
2024-02,Product_C,3128.71
2024-05,Product_D,6154.79
2024-08,Product_C,5666.88
2024-08,Product_A,9572.59
2024-08,Product_A,2809.97
2024-08,Product_C,1871.01
2024-05,Product_B,9044.88
2024-03,Product_D,5939.77
2024-06,Product_D,5415.81
2024-06,Product_A,3635.53
2024-05,Product_B,5468.87
2024-06,Product_B,6932.57
2024-04,Product_D,4240.76
2024-05,Product_D,8968.52
2024-01,Product_E,6191.95
2024-06,Product_E,5910.29
2024-03,Product_E,3953.37
2024-06,Product_D,3769.69
2024-05,Product_D,5221.63
2024-06,Product_B,6233.26
2024-04,Product_D,5580.38
2024-08,Product_E,2381.98
2024-05,Product_E,9785.62
2024-06,Product_D,5196.22
2024-03,Product_B,9012.58
2024-01,Product_D,4003.29
2024-05,Product_D,8541.89
2024-01,Product_C,7424.2
2024-04,Product_B,1985.61
2024-07,Product_E,1659.45
2024-04,Product_E,2207.64
2024-01,Product_C,8211.07
2024-06,Product_E,5858.41
2024-06,Product_A,4009.01
2024-07,Product_C,1362.03
2024-04,Product_A,9220.68
2024-03,Product_E,5438.26
2024-04,Product_B,4427.59
2024-01,Product_C,7728.37
2024-05,Product_E,9930.95
2024-01,Product_A,5136.61
2024-07,Product_B,5327.74
2024-02,Product_A,5544.84
2024-07,Product_D,9409.59
2024-04,Product_C,1924.94
2024-04,Product_D,4705.59
2024-04,Product_C,3139.5
2024-08,Product_A,2154.86
2024-02,Product_B,7254.12
2024-01,Product_E,7717.48
2024-07,Product_A,5155.59
2024-04,Product_C,6286.29
2024-08,Product_B,6652.19
2024-07,Product_D,7773.07
2024-07,Product_C,1495.01
2024-02,Product_E,4742.9
2024-01,Product_A,9930.85
2024-03,Product_D,9180.08
2024-02,Product_B,2318.84
2024-08,Product_D,2198.32
2024-03,Product_A,7528.75
2024-01,Product_D,8327.82
2024-03,Product_A,6580.92
2024-02,Product_C,3195.28
2024-04,Product_A,7946.05
2024-08,Product_B,2933.88
2024-02,Product_C,4538.71
2024-05,Product_E,2852.2
2024-02,Product_E,2498.79
2024-03,Product_B,2348.5
2024-05,Product_B,5220.11
2024-07,Product_D,7336.2
2024-02,Product_C,4357.88
2024-02,Product_D,2751.61
2024-06,Product_B,3442.45
2024-04,Product_B,2813.48
2024-07,Product_A,1322.77
2024-04,Product_E,2702.05
2024-08,Product_B,6146.25
2024-04,Product_A,7517.67
2024-08,Product_C,6706.64
2024-01,Product_B,8924.98
2024-04,Product_A,9362.74
2024-08,Product_B,8948.36
2024-03,Product_A,4922.11
2024-03,Product_D,1653.07
2024-05,Product_E,3063.81
2024-05,Product_E,5397.58
2024-03,Product_B,3596.02
2024-01,Product_B,8904.91
2024-06,Product_C,6550.38
2024-01,Product_E,7244.73
2024-03,Product_B,3042.93
2024-02,Product_A,1914.3
2024-01,Product_D,8781.01
2024-08,Product_C,4626.97
2024-08,Product_D,4463.29
2024-01,Product_A,8451.52
2024-08,Product_C,6315.85
2024-05,Product_C,8376.26
2024-01,Product_E,7138.92
2024-02,Product_B,5569.98
2024-01,Product_C,8072.84
2024-05,Product_A,3496.34
2024-01,Product_E,6373.18
2024-03,Product_B,8079.13
2024-05,Product_C,4533.89
2024-08,Product_B,4632.39
2024-07,Product_B,2213.0
2024-03,Product_D,6192.27
2024-02,Product_B,9440.54
2024-02,Product_B,5451.84
2024-01,Product_D,8101.73
2024-06,Product_A,5176.7
2024-05,Product_A,7907.97
2024-05,Product_D,1981.19
2024-08,Product_A,2577.57
2024-08,Product_D,8672.8
2024-01,Product_D,2605.61
2024-02,Product_A,7515.21
2024-01,Product_D,9811.55
2024-02,Product_E,4309.77
2024-02,Product_A,8418.52
2024-05,Product_E,1315.63
2024-07,Product_A,1658.8
2024-08,Product_C,6676.91
2024-02,Product_C,1290.43
2024-01,Product_D,2256.23
2024-01,Product_B,5540.3
2024-06,Product_C,1984.97
2024-01,Product_E,6036.44
2024-02,Product_C,7807.76
2024-06,Product_C,6997.83
2024-04,Product_C,2353.22
2024-04,Product_A,5003.47
2024-03,Product_D,5261.91
2024-04,Product_E,2323.8
2024-02,Product_D,9334.62
2024-04,Product_E,2222.64
2024-08,Product_A,4259.14
2024-09,Product_E,5881.82
2024-07,Product_E,5794.53
2024-03,Product_E,6832.14
2024-06,Product_A,1754.89
2024-06,Product_B,2549.31
2024-03,Product_E,5088.33
2024-02,Product_E,5911.71
2024-08,Product_B,1348.11
2024-07,Product_E,2937.79
2024-04,Product_D,7014.31
2024-01,Product_B,3587.96
2024-06,Product_B,9195.35
2024-03,Product_B,1145.67
2024-03,Product_C,9268.8
2024-08,Product_E,1293.3
2024-02,Product_A,6347.43
2024-01,Product_D,8922.54
2024-02,Product_E,2266.15
2024-04,Product_D,8931.77
2024-04,Product_A,5211.94
2024-05,Product_B,5768.55
2024-04,Product_C,2564.47
2024-07,Product_B,7446.82
2024-08,Product_D,5501.38
2024-06,Product_C,2851.68
2024-08,Product_D,4189.01
2024-03,Product_D,9495.86
2024-03,Product_B,7059.0
2024-04,Product_A,3133.61
2024-01,Product_D,6232.96
2024-07,Product_E,2770.84
2024-07,Product_B,2138.62
2024-07,Product_A,1914.59
2024-03,Product_E,2718.33
2024-04,Product_C,1177.16
2024-04,Product_B,4533.33
2024-05,Product_E,1763.47
2024-01,Product_D,6518.82
2024-05,Product_A,7917.48
2024-02,Product_D,9529.24
2024-05,Product_C,3619.92
2024-07,Product_C,9467.93
2024-06,Product_A,2548.09
2024-08,Product_E,9912.05
2024-05,Product_D,6730.71
2024-05,Product_E,4837.71
2024-04,Product_D,1933.11
2024-03,Product_D,9958.41
2024-01,Product_A,7061.34
2024-06,Product_C,7545.12
2024-07,Product_A,6963.36
2024-02,Product_C,1700.01
2024-06,Product_E,2245.24
2024-07,Product_C,6005.27
2024-06,Product_C,1902.93
2024-01,Product_A,3859.46
2024-08,Product_C,8640.48
2024-02,Product_B,7498.23
2024-04,Product_A,8385.28
2024-05,Product_C,3333.24
2024-01,Product_B,9642.44
2024-08,Product_D,7051.37
2024-06,Product_C,9901.96
2024-04,Product_A,7172.99
2024-04,Product_C,3062.86
2024-02,Product_E,4166.58
2024-07,Product_C,9568.2
2024-05,Product_E,3055.33
2024-04,Product_C,1517.28
2024-04,Product_E,8211.22
2024-07,Product_D,8759.21
2024-01,Product_A,7209.1
2024-01,Product_D,5409.02
2024-04,Product_A,3138.89
2024-03,Product_A,5664.47
2024-02,Product_E,8815.4
2024-05,Product_C,7116.08
2024-04,Product_A,3048.68
2024-05,Product_B,9810.56
2024-06,Product_E,3837.1
2024-05,Product_E,2167.93
2024-03,Product_B,8877.13
2024-06,Product_C,3893.44
2024-07,Product_C,8219.48
2024-07,Product_D,9529.96
2024-02,Product_E,8569.57
2024-05,Product_C,6761.5
2024-06,Product_B,3077.45
2024-08,Product_B,2276.4
2024-08,Product_D,8486.58
2024-05,Product_C,7261.51
2024-06,Product_C,7865.84
2024-05,Product_E,1382.14
2024-02,Product_D,6595.41
2024-02,Product_B,3302.46
2024-01,Product_E,9815.64
2024-01,Product_B,3803.21
2024-02,Product_E,2586.98
2024-08,Product_D,8998.95
2024-04,Product_D,4801.12
2024-04,Product_C,3573.38
2024-06,Product_C,6505.91
2024-08,Product_B,9058.75
2024-06,Product_D,8520.19
2024-06,Product_D,6773.59
2024-05,Product_C,7091.11
2024-08,Product_E,5082.86
2024-07,Product_C,1215.16
2024-01,Product_D,7796.79
2024-08,Product_D,2419.47
2024-05,Product_E,7624.78
2024-07,Product_A,2687.64
2024-06,Product_E,5312.96
2024-02,Product_C,1260.84
2024-04,Product_E,7191.45
2024-04,Product_A,6290.5
2024-05,Product_E,5973.75
2024-05,Product_A,5636.79
2024-06,Product_E,2306.65
2024-06,Product_A,5833.74
2024-08,Product_A,7123.03
2024-06,Product_E,6502.11
2024-08,Product_E,4518.47
2024-05,Product_D,1964.33
2024-05,Product_E,2176.02
2024-05,Product_D,1827.86
2024-03,Product_B,7927.83
2024-06,Product_E,9556.74
2024-08,Product_C,4531.26
2024-07,Product_A,7883.97
2024-07,Product_A,8164.4
2024-04,Product_A,2442.97
2024-06,Product_D,8633.03
2024-01,Product_E,1845.96
2024-01,Product_A,3207.51
2024-07,Product_D,7068.08
2024-05,Product_B,8923.5
2024-08,Product_E,5797.74
2024-03,Product_D,4808.11
2024-04,Product_A,7623.67
2024-01,Product_A,2779.2
2024-01,Product_A,3528.09
2024-03,Product_C,8218.44
2024-04,Product_A,6753.46
2024-02,Product_C,5867.43
2024-04,Product_B,9357.1
2024-01,Product_A,4718.01
2024-04,Product_A,2014.21
2024-06,Product_A,4523.96
2024-02,Product_B,6633.0
2024-07,Product_D,9785.48
2024-08,Product_C,4900.7
2024-06,Product_B,1572.4
2024-04,Product_D,1713.23
2024-05,Product_A,8111.71
2024-08,Product_C,6847.21
2024-07,Product_A,9734.5
2024-01,Product_D,8051.43
2024-05,Product_D,5328.61
2024-04,Product_B,9331.37
2024-07,Product_D,5774.24
2024-07,Product_A,4711.63
2024-01,Product_D,5013.28
2024-05,Product_C,7302.02
2024-09,Product_C,6712.06
2024-02,Product_D,4464.37
2024-07,Product_E,7530.4
2024-08,Product_E,7714.29
2024-06,Product_C,3310.51
2024-04,Product_A,1854.08
2024-05,Product_A,1526.49
2024-01,Product_D,6260.96
2024-06,Product_C,6828.44
2024-08,Product_E,4178.96
2024-01,Product_C,6369.42
2024-01,Product_B,5907.4
2024-04,Product_B,1703.93
2024-02,Product_E,7664.65
2024-01,Product_A,8216.16
2024-01,Product_A,9238.29
2024-08,Product_E,2879.77
2024-07,Product_B,8794.1
2024-05,Product_E,6702.46
2024-02,Product_D,5116.18
2024-08,Product_A,9052.35
2024-02,Product_E,3331.3
2024-02,Product_A,5570.5
2024-04,Product_B,6894.63
2024-04,Product_B,6782.46
2024-07,Product_A,7552.32
2024-02,Product_B,1900.13
2024-01,Product_B,1168.77
2024-07,Product_D,5494.12
2024-06,Product_A,8008.72
2024-04,Product_D,7938.33
2024-03,Product_A,7055.29
2024-05,Product_C,6277.42
2024-06,Product_E,9239.01
2024-07,Product_A,9336.66
2024-03,Product_D,3876.99
2024-08,Product_B,3729.43
2024-08,Product_E,2097.9
2024-03,Product_C,6078.75
2024-07,Product_A,7226.31
2024-04,Product_D,7455.88
2024-06,Product_B,3546.06
2024-07,Product_E,6768.8
2024-06,Product_C,6601.01
2024-01,Product_E,1154.19
2024-03,Product_D,9242.44
2024-07,Product_A,1812.26
2024-05,Product_D,6346.68
2024-01,Product_E,3709.66
2024-04,Product_D,5012.99
2024-02,Product_A,3749.58
2024-03,Product_E,9821.12
2024-01,Product_D,4749.83
2024-02,Product_C,2607.78
2024-01,Product_D,4670.37
2024-05,Product_A,2891.22
2024-08,Product_D,1930.64
2024-03,Product_A,6775.06
2024-03,Product_A,6038.0
2024-03,Product_D,9282.78
2024-05,Product_A,1289.06
2024-06,Product_C,9415.1
2024-04,Product_B,3978.91
2024-07,Product_B,9839.74
2024-04,Product_E,7514.03
2024-02,Product_B,3652.02
2024-02,Product_D,2331.56
2024-05,Product_C,2053.15
2024-02,Product_E,4254.49
2024-03,Product_A,8465.99
2024-03,Product_C,9296.83
2024-07,Product_D,7650.23
2024-05,Product_A,5560.03
2024-04,Product_B,5069.79
2024-03,Product_B,2226.04
2024-06,Product_B,1164.45
2024-03,Product_B,8655.11
2024-05,Product_E,3164.03
2024-05,Product_D,7686.55
2024-02,Product_B,3106.12
2024-04,Product_A,9179.78
2024-07,Product_A,9030.36
2024-04,Product_A,4941.02
2024-06,Product_B,1932.25
2024-06,Product_D,1746.15
2024-09,Product_B,1321.38
2024-06,Product_B,8846.41
2024-07,Product_A,7844.79
2024-04,Product_E,6903.54
2024-04,Product_E,6319.25
2024-03,Product_E,2879.54
2024-04,Product_A,6997.42
2024-06,Product_D,6825.65
2024-07,Product_C,2584.32
2024-05,Product_D,3118.58
2024-03,Product_A,7264.94
2024-04,Product_E,8617.07
2024-09,Product_B,5429.46
2024-06,Product_E,6260.54
2024-05,Product_A,9252.16
2024-03,Product_C,1753.82
2024-05,Product_E,4159.01
2024-06,Product_D,6222.1
2024-02,Product_E,3290.71
2024-03,Product_C,7878.4
2024-05,Product_A,6303.2
2024-04,Product_C,1331.97
2024-05,Product_B,1936.94
2024-03,Product_D,7303.04
2024-04,Product_C,6943.03
2024-02,Product_C,3997.13
2024-07,Product_E,4348.3
2024-06,Product_B,7986.73
2024-08,Product_C,2409.54
2024-01,Product_C,1578.44
2024-04,Product_C,1646.08
2024-04,Product_A,3409.02
2024-01,Product_B,8565.35
2024-01,Product_B,5982.68
2024-06,Product_B,4690.39
2024-01,Product_B,7249.18
2024-06,Product_B,3208.8
2024-05,Product_D,6963.18
2024-03,Product_E,4240.2
2024-07,Product_C,4598.36
2024-01,Product_D,5515.0
2024-05,Product_D,8205.98
2024-08,Product_D,3598.63
2024-07,Product_D,5818.12
2024-08,Product_E,7306.23
2024-02,Product_A,7938.54
2024-06,Product_E,5182.8
2024-07,Product_A,9838.1
2024-01,Product_B,7139.93
2024-07,Product_C,3729.4
2024-05,Product_B,5956.63
2024-01,Product_A,5700.29
2024-03,Product_C,2892.26
2024-01,Product_E,3796.48
2024-03,Product_C,1739.79
2024-08,Product_A,2566.67
2024-03,Product_D,5742.61
2024-04,Product_E,9921.48
2024-03,Product_A,6551.33
2024-07,Product_E,4836.27
2024-05,Product_C,5167.48
2024-07,Product_A,2624.76
2024-03,Product_B,8890.03
2024-03,Product_A,5804.59
2024-04,Product_E,3564.15
2024-08,Product_D,6837.65
2024-03,Product_A,3177.39
2024-03,Product_D,2508.02
2024-01,Product_B,9420.4
2024-05,Product_C,5561.17
2024-04,Product_A,3560.3
2024-02,Product_C,2294.4
2024-02,Product_E,5980.47
2024-06,Product_E,3644.55
2024-06,Product_D,6405.76
2024-06,Product_E,2506.32
2024-08,Product_E,8985.52
2024-06,Product_C,9013.14
2024-04,Product_D,6949.04
2024-06,Product_B,4305.73
2024-08,Product_A,3427.78
2024-06,Product_C,2922.68
2024-06,Product_C,7836.89
2024-07,Product_A,2380.71
2024-02,Product_E,5619.37
2024-07,Product_A,5365.08
2024-09,Product_E,4829.1
2024-02,Product_C,9669.98
2024-09,Product_C,3865.81
2024-02,Product_C,6963.08
2024-02,Product_D,3879.08
2024-06,Product_B,2547.32
2024-06,Product_A,6890.37
2024-07,Product_E,5676.07
2024-06,Product_D,2118.17
2024-01,Product_D,9149.26
2024-06,Product_D,9385.23
2024-08,Product_C,6490.1
2024-07,Product_A,5880.86
2024-07,Product_E,3852.65
2024-05,Product_E,4900.21
2024-08,Product_E,3105.39
2024-02,Product_B,8614.92
2024-05,Product_A,2906.31
2024-08,Product_D,7757.2
2024-06,Product_C,5044.75
2024-07,Product_B,7435.35
2024-07,Product_B,3215.26
2024-08,Product_D,8027.48
2024-02,Product_D,3572.02
2024-05,Product_C,2806.76
2024-05,Product_C,1359.63
2024-07,Product_B,6802.86
2024-02,Product_B,6729.62
2024-01,Product_A,7264.87
2024-07,Product_C,2707.95
2024-09,Product_C,1894.01
2024-05,Product_C,3531.91
2024-01,Product_A,7334.82
2024-08,Product_A,5464.99
2024-01,Product_C,9011.43
2024-08,Product_D,4595.43
2024-01,Product_E,1901.59
2024-02,Product_E,9643.69
2024-01,Product_B,9968.2
2024-02,Product_C,3015.32
2024-05,Product_B,2268.36
2024-01,Product_C,3080.11
2024-04,Product_A,5691.99
2024-08,Product_C,1528.14
2024-01,Product_A,8083.53
2024-04,Product_A,2994.35
2024-04,Product_D,3140.59
2024-05,Product_E,6492.46
2024-02,Product_C,3505.23
2024-07,Product_A,8543.73
2024-06,Product_E,8987.15
2024-01,Product_C,9493.95
2024-09,Product_A,7841.89
2024-01,Product_A,1655.18
2024-06,Product_E,7873.7
2024-01,Product_A,2257.65
2024-01,Product_B,5666.62
2024-07,Product_E,9669.0
2024-03,Product_A,5850.04
2024-06,Product_C,2905.59
2024-06,Product_C,1326.92
2024-07,Product_B,5749.43
2024-02,Product_E,4641.71
2024-07,Product_A,5201.12
2024-01,Product_B,8919.81
2024-03,Product_B,7204.08
2024-01,Product_B,1177.65
2024-07,Product_D,4241.99
2024-04,Product_B,4689.26
2024-06,Product_B,2843.67
2024-09,Product_B,6418.69
2024-01,Product_E,6190.41
2024-06,Product_A,8364.94
2024-01,Product_A,3089.0
2024-05,Product_C,7082.33
2024-04,Product_D,8719.33
2024-03,Product_A,5014.76
2024-04,Product_B,6867.87
2024-02,Product_D,7995.49
2024-03,Product_E,3706.12
2024-05,Product_B,3431.92
2024-06,Product_E,7224.4
2024-02,Product_C,2935.44
2024-01,Product_C,2187.21
2024-01,Product_A,5413.1
2024-07,Product_B,1458.58
2024-02,Product_A,2135.61
2024-08,Product_B,9023.01
2024-05,Product_E,5409.81
